Moderna,Close,Gold,Close,Ethereum,Close,Bitcoin,Close,Crude Oil,Close,"Digital Realty Trust, Inc",Close,Nike,Close,"Overstock, Inc",Close
3/17/2023 16:00:00,150.02,3/17/2023 16:00:00,18.12,3/7/2023 17:26:00,3.32,3/17/2023 16:00:00,99.84,3/17/2023 16:00:00,99.84,3/17/2023 16:00:00,100.7,3/17/2023 16:00:00,120.39,3/17/2023 16:00:00,19.41
3/20/2023 16:00:00,154.52,3/20/2023 16:00:00,18.24,3/8/2023 17:26:00,3.3,3/20/2023 16:00:00,102.45,3/20/2023 16:00:00,102.45,3/20/2023 16:00:00,101.66,3/20/2023 16:00:00,121.2,3/20/2023 16:00:00,19.57
3/21/2023 16:00:00,152.1,3/21/2023 16:00:00,17.69,3/9/2023 17:26:00,3.28,3/21/2023 16:00:00,107.04,3/21/2023 16:00:00,107.04,3/21/2023 16:00:00,97.83,3/21/2023 16:00:00,125.61,3/21/2023 16:00:00,20.36
3/22/2023 16:00:00,148.18,3/22/2023 16:00:00,18,3/10/2023 17:26:00,3.28,3/22/2023 16:00:00,104.59,3/22/2023 16:00:00,104.59,3/22/2023 16:00:00,92.29,3/22/2023 16:00:00,119.5,3/22/2023 16:00:00,19.9
3/23/2023 16:00:00,149.42,3/23/2023 16:00:00,18.3,3/13/2023 17:26:00,3.17,3/23/2023 16:00:00,103.41,3/23/2023 16:00:00,103.41,3/23/2023 16:00:00,93.51,3/23/2023 16:00:00,120.97,3/23/2023 16:00:00,19.5
3/24/2023 16:00:00,150.88,3/24/2023 16:00:00,18.52,3/14/2023 17:26:00,3.27,3/24/2023 16:00:00,103.53,3/24/2023 16:00:00,103.53,3/24/2023 16:00:00,94.37,3/24/2023 16:00:00,120.71,3/24/2023 16:00:00,19.48
3/27/2023 16:00:00,148.35,3/27/2023 16:00:00,18.52,3/15/2023 17:26:00,3.13,3/27/2023 16:00:00,105.8,3/27/2023 16:00:00,105.8,3/27/2023 16:00:00,94,3/27/2023 16:00:00,117.81,3/27/2023 16:00:00,19.25
3/28/2023 16:00:00,146.92,3/28/2023 16:00:00,18.66,3/16/2023 17:26:00,3.38,3/28/2023 16:00:00,107.12,3/28/2023 16:00:00,107.12,3/28/2023 16:00:00,91.42,3/28/2023 16:00:00,117.87,3/28/2023 16:00:00,19.54
3/29/2023 16:00:00,148.8,3/29/2023 16:00:00,18.54,3/17/2023 17:26:00,3.45,3/29/2023 16:00:00,108.96,3/29/2023 16:00:00,108.96,3/29/2023 16:00:00,92.4,3/29/2023 16:00:00,120.49,3/29/2023 16:00:00,20.34
3/30/2023 16:00:00,147.44,3/30/2023 16:00:00,18.6,3/20/2023 17:26:00,3.31,3/30/2023 16:00:00,109.49,3/30/2023 16:00:00,109.49,3/30/2023 16:00:00,93.47,3/30/2023 16:00:00,120.1,3/30/2023 16:00:00,20.15
3/31/2023 16:00:00,153.58,3/31/2023 16:00:00,18.57,3/21/2023 17:26:00,3.34,3/31/2023 16:00:00,109.66,3/31/2023 16:00:00,109.66,3/31/2023 16:00:00,98.31,3/31/2023 16:00:00,122.64,3/31/2023 16:00:00,20.27
4/3/2023 16:00:00,159.48,4/3/2023 16:00:00,18.79,3/22/2023 17:26:00,3.27,4/3/2023 16:00:00,116.13,4/3/2023 16:00:00,116.13,4/3/2023 16:00:00,93.32,4/3/2023 16:00:00,121.67,4/3/2023 16:00:00,19.98
4/4/2023 16:00:00,156.52,4/4/2023 16:00:00,19.62,3/23/2023 17:26:00,3.2,4/4/2023 16:00:00,115.02,4/4/2023 16:00:00,115.02,4/4/2023 16:00:00,92.78,4/4/2023 16:00:00,123.69,4/4/2023 16:00:00,20.94
4/5/2023 16:00:00,154.61,4/5/2023 16:00:00,19.68,3/24/2023 17:26:00,3.07,4/5/2023 16:00:00,116.99,4/5/2023 16:00:00,116.99,4/5/2023 16:00:00,90.21,4/5/2023 16:00:00,120.9,4/5/2023 16:00:00,18.48
4/6/2023 16:00:00,158.27,4/6/2023 16:00:00,19.73,3/27/2023 17:26:00,3.04,4/6/2023 16:00:00,115.05,4/6/2023 16:00:00,115.05,4/6/2023 16:00:00,90.93,4/6/2023 16:00:00,120.22,4/6/2023 16:00:00,18.91
4/10/2023 16:00:00,160.15,4/10/2023 16:00:00,19.46,3/28/2023 17:26:00,2.98,4/10/2023 16:00:00,114.54,4/10/2023 16:00:00,114.54,4/10/2023 16:00:00,92.63,4/10/2023 16:00:00,121.91,4/10/2023 16:00:00,19.18
4/11/2023 16:00:00,155.25,4/11/2023 16:00:00,19.42,3/29/2023 17:26:00,3.02,4/11/2023 16:00:00,115.35,4/11/2023 16:00:00,115.35,4/11/2023 16:00:00,93.84,4/11/2023 16:00:00,123.3,4/11/2023 16:00:00,18.92
4/12/2023 16:00:00,155.56,4/12/2023 16:00:00,19.63,3/30/2023 17:26:00,3.1,4/12/2023 16:00:00,115.23,4/12/2023 16:00:00,115.23,4/12/2023 16:00:00,92.8,4/12/2023 16:00:00,123.66,4/12/2023 16:00:00,18.2
4/13/2023 16:00:00,160.53,4/13/2023 16:00:00,20.05,3/31/2023 17:26:00,3.08,4/13/2023 16:00:00,115.77,4/13/2023 16:00:00,115.77,4/13/2023 16:00:00,91.93,4/13/2023 16:00:00,126.43,4/13/2023 16:00:00,18.4
4/14/2023 16:00:00,157.1,4/14/2023 16:00:00,19.67,4/3/2023 17:26:00,3.17,4/14/2023 16:00:00,116.05,4/14/2023 16:00:00,116.05,4/14/2023 16:00:00,89.78,4/14/2023 16:00:00,125.95,4/14/2023 16:00:00,18.97
4/17/2023 16:00:00,143.97,4/17/2023 16:00:00,19.37,4/4/2023 17:26:00,3.1,4/17/2023 16:00:00,114.7,4/17/2023 16:00:00,114.7,4/17/2023 16:00:00,96.2,4/17/2023 16:00:00,126.19,4/17/2023 16:00:00,19.54
4/18/2023 16:00:00,142.63,4/18/2023 16:00:00,19.42,4/5/2023 17:26:00,3.07,4/18/2023 16:00:00,116.94,4/18/2023 16:00:00,116.94,4/18/2023 16:00:00,97.57,4/18/2023 16:00:00,126.21,4/18/2023 16:00:00,19.35
4/19/2023 16:00:00,142.82,4/19/2023 16:00:00,19.24,4/6/2023 17:26:00,3.1,4/19/2023 16:00:00,116.57,4/19/2023 16:00:00,116.57,4/19/2023 16:00:00,96.51,4/19/2023 16:00:00,125.67,4/19/2023 16:00:00,19.17
4/20/2023 16:00:00,141.14,4/20/2023 16:00:00,19.2,4/11/2023 17:26:00,3.1,4/20/2023 16:00:00,115.64,4/20/2023 16:00:00,115.64,4/20/2023 16:00:00,94.25,4/20/2023 16:00:00,124.45,4/20/2023 16:00:00,18.91
4/21/2023 16:00:00,140.85,4/21/2023 16:00:00,19.07,4/12/2023 17:26:00,3.05,4/21/2023 16:00:00,116.01,4/21/2023 16:00:00,116.01,4/21/2023 16:00:00,96.64,4/21/2023 16:00:00,125.53,4/21/2023 16:00:00,17.86
4/24/2023 16:00:00,138.14,4/24/2023 16:00:00,19.07,4/13/2023 17:26:00,3.03,4/24/2023 16:00:00,118.2,4/24/2023 16:00:00,118.2,4/24/2023 16:00:00,97.49,4/24/2023 16:00:00,127.09,4/24/2023 16:00:00,18.17
4/25/2023 16:00:00,134.9,4/25/2023 16:00:00,19.19,4/14/2023 17:26:00,3,4/25/2023 16:00:00,116.52,4/25/2023 16:00:00,116.52,4/25/2023 16:00:00,97.64,4/25/2023 16:00:00,124.66,4/25/2023 16:00:00,18.15
4/26/2023 16:00:00,130.72,4/26/2023 16:00:00,18.99,4/17/2023 17:26:00,2.92,4/26/2023 16:00:00,115.45,4/26/2023 16:00:00,115.45,4/26/2023 16:00:00,97.67,4/26/2023 16:00:00,123.84,4/26/2023 16:00:00,18.07
4/27/2023 16:00:00,130.07,4/27/2023 16:00:00,19.17,4/18/2023 17:26:00,2.96,4/27/2023 16:00:00,116.83,4/27/2023 16:00:00,116.83,4/27/2023 16:00:00,101.75,4/27/2023 16:00:00,125.7,4/27/2023 16:00:00,20.13
4/28/2023 16:00:00,132.89,4/28/2023 16:00:00,19.04,4/19/2023 17:26:00,2.96,4/28/2023 16:00:00,118.34,4/28/2023 16:00:00,118.34,4/28/2023 16:00:00,99.15,4/28/2023 16:00:00,126.72,4/28/2023 16:00:00,20.36
5/1/2023 16:00:00,133.4,5/1/2023 16:00:00,19,4/20/2023 17:26:00,2.95,5/1/2023 16:00:00,114.67,5/1/2023 16:00:00,114.67,5/1/2023 16:00:00,96.93,5/1/2023 16:00:00,127.92,5/1/2023 16:00:00,19.61
5/2/2023 16:00:00,131.4,5/2/2023 16:00:00,19.79,4/21/2023 17:26:00,2.95,5/2/2023 16:00:00,110.1,5/2/2023 16:00:00,110.1,5/2/2023 16:00:00,94.75,5/2/2023 16:00:00,127.26,5/2/2023 16:00:00,20.01
5/3/2023 16:00:00,130.14,5/3/2023 16:00:00,19.98,4/24/2023 17:26:00,3.02,5/3/2023 16:00:00,107.93,5/3/2023 16:00:00,107.93,5/3/2023 16:00:00,94.79,5/3/2023 16:00:00,126.74,5/3/2023 16:00:00,20.13
5/4/2023 16:00:00,134.33,5/4/2023 16:00:00,20.43,4/25/2023 17:26:00,2.91,5/4/2023 16:00:00,106.04,5/4/2023 16:00:00,106.04,5/4/2023 16:00:00,95.88,5/4/2023 16:00:00,123.67,5/4/2023 16:00:00,19.73
5/5/2023 16:00:00,137.04,5/5/2023 16:00:00,20.2,4/26/2023 17:26:00,2.9,5/5/2023 16:00:00,108.68,5/5/2023 16:00:00,108.68,5/5/2023 16:00:00,96.42,5/5/2023 16:00:00,126.59,5/5/2023 16:00:00,19.97
5/8/2023 16:00:00,131.75,5/8/2023 16:00:00,19.85,4/27/2023 17:26:00,2.92,5/8/2023 16:00:00,109.11,5/8/2023 16:00:00,109.11,5/8/2023 16:00:00,97.37,5/8/2023 16:00:00,126.88,5/8/2023 16:00:00,19.87
5/9/2023 16:00:00,133.77,5/9/2023 16:00:00,19.78,4/28/2023 17:26:00,2.95,5/9/2023 16:00:00,109.14,5/9/2023 16:00:00,109.14,5/9/2023 16:00:00,96.61,5/9/2023 16:00:00,125.1,5/9/2023 16:00:00,20.67
5/10/2023 16:00:00,130.83,5/10/2023 16:00:00,19.77,5/2/2023 17:26:00,2.91,5/10/2023 16:00:00,107.74,5/10/2023 16:00:00,107.74,5/10/2023 16:00:00,98.87,5/10/2023 16:00:00,123.51,5/10/2023 16:00:00,20.39
5/11/2023 16:00:00,128.41,5/11/2023 16:00:00,19.03,5/3/2023 17:26:00,2.91,5/11/2023 16:00:00,105.79,5/11/2023 16:00:00,105.79,5/11/2023 16:00:00,97.77,5/11/2023 16:00:00,122.22,5/11/2023 16:00:00,20.2
5/12/2023 16:00:00,129.3,5/12/2023 16:00:00,19.18,5/4/2023 17:26:00,2.88,5/12/2023 16:00:00,105.78,5/12/2023 16:00:00,105.78,5/12/2023 16:00:00,97.1,5/12/2023 16:00:00,120.21,5/12/2023 16:00:00,19.34
5/15/2023 16:00:00,130.26,5/15/2023 16:00:00,19.35,5/5/2023 17:26:00,2.93,5/15/2023 16:00:00,105.07,5/15/2023 16:00:00,105.07,5/15/2023 16:00:00,98.38,5/15/2023 16:00:00,119.83,5/15/2023 16:00:00,19.94
5/16/2023 16:00:00,125.11,5/16/2023 16:00:00,18.76,5/8/2023 17:26:00,2.97,5/16/2023 16:00:00,102.52,5/16/2023 16:00:00,102.52,5/16/2023 16:00:00,93.6,5/16/2023 16:00:00,116.48,5/16/2023 16:00:00,18.42
5/17/2023 16:00:00,125.57,5/17/2023 16:00:00,18.43,5/9/2023 17:26:00,2.94,5/17/2023 16:00:00,104.82,5/17/2023 16:00:00,104.82,5/17/2023 16:00:00,95.62,5/17/2023 16:00:00,116.98,5/17/2023 16:00:00,18.72
5/18/2023 16:00:00,125.33,5/18/2023 16:00:00,17.81,5/10/2023 17:26:00,2.92,5/18/2023 16:00:00,105.77,5/18/2023 16:00:00,105.77,5/18/2023 16:00:00,94.2,5/18/2023 16:00:00,118.87,5/18/2023 16:00:00,18.55
5/19/2023 16:00:00,126.24,5/19/2023 16:00:00,17.86,5/11/2023 17:26:00,2.89,5/19/2023 16:00:00,106.26,5/19/2023 16:00:00,106.26,5/19/2023 16:00:00,90.75,5/19/2023 16:00:00,114.76,5/19/2023 16:00:00,18
5/22/2023 16:00:00,126.74,5/22/2023 16:00:00,17.79,5/12/2023 17:26:00,2.88,5/22/2023 16:00:00,104.97,5/22/2023 16:00:00,104.97,5/22/2023 16:00:00,91.51,5/22/2023 16:00:00,110.18,5/22/2023 16:00:00,17.79
5/23/2023 16:00:00,137.75,5/23/2023 16:00:00,17.75,5/15/2023 17:26:00,2.89,5/23/2023 16:00:00,106.4,5/23/2023 16:00:00,106.4,5/23/2023 16:00:00,90.43,5/23/2023 16:00:00,108.78,5/23/2023 16:00:00,17.6
5/24/2023 16:00:00,131.59,5/24/2023 16:00:00,17.48,5/16/2023 17:26:00,3.14,5/24/2023 16:00:00,107.59,5/24/2023 16:00:00,107.59,5/24/2023 16:00:00,86.49,5/24/2023 16:00:00,108.29,5/24/2023 16:00:00,17.92
5/25/2023 16:00:00,126.47,5/25/2023 16:00:00,17.09,5/17/2023 17:26:00,3.11,5/25/2023 16:00:00,105.66,5/25/2023 16:00:00,105.66,5/25/2023 16:00:00,92.22,5/25/2023 16:00:00,107.48,5/25/2023 16:00:00,17.71
5/26/2023 16:00:00,126.24,5/26/2023 16:00:00,16.99,5/18/2023 17:26:00,3.06,5/26/2023 16:00:00,104.97,5/26/2023 16:00:00,104.97,5/26/2023 16:00:00,98.89,5/26/2023 16:00:00,107.51,5/26/2023 16:00:00,18.08
5/30/2023 16:00:00,128.89,5/30/2023 16:00:00,16.78,5/19/2023 17:26:00,3.11,5/30/2023 16:00:00,104.04,5/30/2023 16:00:00,104.04,5/30/2023 16:00:00,100.6,5/30/2023 16:00:00,106.52,5/30/2023 16:00:00,18.96
5/31/2023 16:00:00,127.71,5/31/2023 16:00:00,16.88,5/22/2023 17:26:00,3.15,5/31/2023 16:00:00,102.18,5/31/2023 16:00:00,102.18,5/31/2023 16:00:00,102.46,5/31/2023 16:00:00,105.26,5/31/2023 16:00:00,18.73
6/1/2023 16:00:00,128.52,6/1/2023 16:00:00,17.45,5/23/2023 17:26:00,3.06,6/1/2023 16:00:00,103.36,6/1/2023 16:00:00,103.36,6/1/2023 16:00:00,104.78,6/1/2023 16:00:00,103.63,6/1/2023 16:00:00,18.81
6/2/2023 16:00:00,130.51,6/2/2023 16:00:00,17.31,5/24/2023 17:26:00,3.04,6/2/2023 16:00:00,105.76,6/2/2023 16:00:00,105.76,6/2/2023 16:00:00,105.3,6/2/2023 16:00:00,107.78,6/2/2023 16:00:00,19.68
6/5/2023 16:00:00,128.9,6/5/2023 16:00:00,17.19,5/25/2023 17:26:00,3.03,6/5/2023 16:00:00,105.29,6/5/2023 16:00:00,105.29,6/5/2023 16:00:00,104.82,6/5/2023 16:00:00,105.2,6/5/2023 16:00:00,19.3
6/6/2023 16:00:00,126.9,6/6/2023 16:00:00,17.13,5/26/2023 17:26:00,3.06,6/6/2023 16:00:00,106.15,6/6/2023 16:00:00,106.15,6/6/2023 16:00:00,105.34,6/6/2023 16:00:00,106.19,6/6/2023 16:00:00,21.54
6/7/2023 16:00:00,125.61,6/7/2023 16:00:00,16.98,5/29/2023 17:26:00,3.09,6/7/2023 16:00:00,108.53,6/7/2023 16:00:00,108.53,6/7/2023 16:00:00,103.62,6/7/2023 16:00:00,107.09,6/7/2023 16:00:00,21.5
6/8/2023 16:00:00,124.94,6/8/2023 16:00:00,17.15,5/30/2023 17:26:00,3.13,6/8/2023 16:00:00,108.19,6/8/2023 16:00:00,108.19,6/8/2023 16:00:00,104.51,6/8/2023 16:00:00,106.2,6/8/2023 16:00:00,21.84
6/9/2023 16:00:00,123.26,6/9/2023 16:00:00,17,5/31/2023 17:26:00,3.02,6/9/2023 16:00:00,107.39,6/9/2023 16:00:00,107.39,6/9/2023 16:00:00,104.25,6/9/2023 16:00:00,105.86,6/9/2023 16:00:00,20.74
6/12/2023 16:00:00,123.52,6/12/2023 16:00:00,16.9,6/1/2023 17:26:00,3.05,6/12/2023 16:00:00,106.42,6/12/2023 16:00:00,106.42,6/12/2023 16:00:00,105.35,6/12/2023 16:00:00,106.83,6/12/2023 16:00:00,20.22
6/13/2023 16:00:00,127.98,6/13/2023 16:00:00,16.81,6/2/2023 17:26:00,3.06,6/13/2023 16:00:00,106.44,6/13/2023 16:00:00,106.44,6/13/2023 16:00:00,104.98,6/13/2023 16:00:00,106.78,6/13/2023 16:00:00,20.96
6/14/2023 16:00:00,126.05,6/14/2023 16:00:00,16.78,6/5/2023 17:26:00,3.04,6/14/2023 16:00:00,105.16,6/14/2023 16:00:00,105.16,6/14/2023 16:00:00,105.49,6/14/2023 16:00:00,112.86,6/14/2023 16:00:00,22.35
6/15/2023 16:00:00,129.98,6/15/2023 16:00:00,16.49,6/6/2023 17:26:00,3.03,6/15/2023 16:00:00,105.89,6/15/2023 16:00:00,105.89,6/15/2023 16:00:00,105.39,6/15/2023 16:00:00,112.41,6/15/2023 16:00:00,22.1
6/16/2023 16:00:00,128.73,6/16/2023 16:00:00,16.71,6/7/2023 17:26:00,3.02,6/16/2023 16:00:00,105.13,6/16/2023 16:00:00,105.13,6/16/2023 16:00:00,105.18,6/16/2023 16:00:00,113.59,6/16/2023 16:00:00,21.93
6/20/2023 16:00:00,124.23,6/20/2023 16:00:00,16.05,6/8/2023 17:26:00,2.98,6/20/2023 16:00:00,102.72,6/20/2023 16:00:00,102.72,6/20/2023 16:00:00,104.9,6/20/2023 16:00:00,109.54,6/20/2023 16:00:00,20.62
6/21/2023 16:00:00,121.07,6/21/2023 16:00:00,16.13,6/9/2023 17:26:00,2.99,6/21/2023 16:00:00,103.87,6/21/2023 16:00:00,103.87,6/21/2023 16:00:00,104.34,6/21/2023 16:00:00,109.98,6/21/2023 16:00:00,21.18
6/22/2023 16:00:00,120.48,6/22/2023 16:00:00,16.41,6/12/2023 17:26:00,2.95,6/22/2023 16:00:00,103.3,6/22/2023 16:00:00,103.3,6/22/2023 16:00:00,105.47,6/22/2023 16:00:00,110.46,6/22/2023 16:00:00,24.84
6/23/2023 16:00:00,118.5,6/23/2023 16:00:00,16.46,6/13/2023 17:26:00,2.94,6/23/2023 16:00:00,102.4,6/23/2023 16:00:00,102.4,6/23/2023 16:00:00,104.15,6/23/2023 16:00:00,109.52,6/23/2023 16:00:00,23.91
6/26/2023 16:00:00,120.41,6/26/2023 16:00:00,16.57,6/14/2023 17:26:00,2.94,6/26/2023 16:00:00,104.29,6/26/2023 16:00:00,104.29,6/26/2023 16:00:00,107.2,6/26/2023 16:00:00,111.74,6/26/2023 16:00:00,23.06
6/27/2023 16:00:00,120.67,6/27/2023 16:00:00,16.66,6/15/2023 17:26:00,2.91,6/27/2023 16:00:00,104.55,6/27/2023 16:00:00,104.55,6/27/2023 16:00:00,109.02,6/27/2023 16:00:00,113.61,6/27/2023 16:00:00,24.07
6/28/2023 16:00:00,123,6/28/2023 16:00:00,16.6,6/16/2023 17:26:00,2.92,6/28/2023 16:00:00,105.4,6/28/2023 16:00:00,105.4,6/28/2023 16:00:00,109.59,6/28/2023 16:00:00,113.03,6/28/2023 16:00:00,25.54
6/29/2023 16:00:00,122.11,6/29/2023 16:00:00,16.63,6/19/2023 17:26:00,2.85,6/29/2023 16:00:00,106.7,6/29/2023 16:00:00,106.7,6/29/2023 16:00:00,111.88,6/29/2023 16:00:00,113.37,6/29/2023 16:00:00,30.57
